aod440,aod500,fmf500,rmse_fmf,fmf500_sub,fmf500_sob,aod500_sub,aod500_sob,class,class_00,class_01,class_10,class_11,class_code
0.101137625,0.08947843750000002,0.5570282500000001,0.09163018750000002,0.4653980625000001,0.6486584375000002,0.07947843750000003,0.09947843750000002,1,1,1,1,1,M
0.06892039999999998,0.06242036666666666,0.5091816666666665,0.07473820000000002,0.4344434666666665,0.5839198666666665,0.052420366666666655,0.07242036666666665,1,1,1,1,1,M
0.07086878260869564,0.0636217391304348,0.5714739130434782,0.1019740434782608,0.4694998695652174,0.6734479565217389,0.053621739130434797,0.0736217391304348,1,1,1,1,1,M
0.09568076923076922,0.08635384615384616,0.4503148461538462,0.06789546153846154,0.38241938461538466,0.5182103076923077,0.07635384615384616,0.09635384615384615,1,1,1,1,1,M
0.1468174615384615,0.1346428461538462,0.3612196153846154,0.06870207692307692,0.2925175384615385,0.4299216923076923,0.1246428461538462,0.1446428461538462,1,1,1,1,1,M
0.1065877142857143,0.09371514285714286,0.5014002857142857,0.07028557142857142,0.43111471428571435,0.5716858571428571,0.08371514285714286,0.10371514285714285,1,1,1,1,1,M
0.109488,0.087599,0.70019,0.08221,0.61798,0.7824,0.077599,0.09759899999999999,1,1,1,1,1,M
0.07154579166666668,0.05815304166666666,0.670942,0.07755820833333334,0.5933837916666667,0.7485002083333334,0.04815304166666666,0.06815304166666666,1,1,1,1,1,M
0.101589,0.084115125,0.5675133750000001,0.06445075,0.5030626250000001,0.6319641250000001,0.074115125,0.094115125,1,1,1,1,1,M
0.09493366666666665,0.07578,0.68656,0.07636933333333333,0.6101906666666667,0.7629293333333332,0.06578,0.08578,1,1,1,1,1,M
0.1007191,0.0826939,0.6625924999999999,0.07979699999999999,0.5827954999999999,0.7423894999999999,0.0726939,0.0926939,1,1,1,1,1,M
0.07507010638297872,0.06099363829787233,0.7200449361702128,0.0909849361702128,0.62906,0.8110298723404257,0.050993638297872325,0.07099363829787232,1,1,8,1,8,M
0.09133788461538463,0.07407499999999999,0.738569576923077,0.09742726923076925,0.6411423076923077,0.8359968461538463,0.064075,0.08407499999999998,1,1,8,1,8,M
0.09222774999999998,0.077091375,0.610023875,0.074447625,0.53557625,0.6844715,0.06709137500000001,0.087091375,1,1,1,1,1,M
0.1259768571428571,0.1068665714285714,0.5409808571428572,0.07047414285714285,0.47050671428571433,0.611455,0.0968665714285714,0.11686657142857139,1,1,1,1,1,M
0.1103243333333333,0.087936,0.7365086666666668,0.090775,0.6457336666666669,0.8272836666666668,0.077936,0.097936,1,1,8,1,8,M
0.1072528333333333,0.09206541666666668,0.5526020833333333,0.07403116666666666,0.4785709166666666,0.6266332499999999,0.08206541666666668,0.10206541666666667,1,1,1,1,1,M
0.08985883333333335,0.07487913333333335,0.6263918333333334,0.07967253333333332,0.5467193,0.7060643666666667,0.06487913333333335,0.08487913333333334,1,1,1,1,1,M
0.08952055555555553,0.07536,0.605265923076923,0.07824746153846154,0.5270184615384614,0.6835133846153845,0.06536,0.08535999999999999,1,1,1,1,1,M
0.0809979090909091,0.06932236363636363,0.5502835454545455,0.07143745454545454,0.47884609090909097,0.6217210000000001,0.059322363636363624,0.07932236363636362,1,1,1,1,1,M
0.08063901923076924,0.06770959615384617,0.6459996730769233,0.08570263461538462,0.5602970384615387,0.7317023076923079,0.05770959615384617,0.07770959615384616,1,1,1,1,1,M
0.07921999999999996,0.0655067741935484,0.6613685483870967,0.08890500000000001,0.5724635483870967,0.7502735483870967,0.0555067741935484,0.0755067741935484,1,1,1,1,1,M
0.11588665,0.095995225,0.6698006,0.08840859999999999,0.581392,0.7582091999999999,0.08599522500000001,0.105995225,1,1,1,1,1,M
0.1196177666666667,0.09885106666666667,0.6824612999999998,0.090738,0.5917232999999998,0.7731992999999998,0.08885106666666667,0.10885106666666666,1,1,1,1,1,M
0.1154809411764706,0.09688247058823529,0.6110501176470587,0.07967370588235295,0.5313764117647057,0.6907238235294118,0.0868824705882353,0.10688247058823529,1,1,1,1,1,M
0.08833686666666667,0.072066,0.7175480000000001,0.09043833333333336,0.6271096666666667,0.8079863333333335,0.062066,0.082066,1,1,8,1,8,M
0.073243,0.06218,0.616396,0.073333,0.5430630000000001,0.689729,0.05218,0.07218,1,1,1,1,1,M
0.1194858571428571,0.1003408571428571,0.6127110476190476,0.07907009523809523,0.5336409523809523,0.6917811428571429,0.09034085714285711,0.1103408571428571,1,1,1,1,1,M
0.1212391111111111,0.1011078888888889,0.6594934074074073,0.08901481481481482,0.5704785925925924,0.7485082222222221,0.0911078888888889,0.1111078888888889,1,1,1,1,1,M
0.08772450000000001,0.07530375,0.5641401500000001,0.07628405,0.48785610000000007,0.6404242000000001,0.06530375000000001,0.08530375,1,1,1,1,1,M
0.09026919047619049,0.0759837142857143,0.6678588571428572,0.09033842857142857,0.5775204285714286,0.7581972857142858,0.0659837142857143,0.08598371428571429,1,1,1,1,1,M
0.10004034375,0.0870694375,0.49786003125,0.07331628125,0.42454375,0.5711763125,0.0770694375,0.0970694375,1,1,1,1,1,M
0.1416556666666667,0.1212816666666667,0.5263788,0.06983500000000001,0.45654380000000006,0.5962138,0.11128166666666671,0.1312816666666667,1,1,1,1,1,M
0.1124371351351351,0.09289924324324325,0.7223104864864863,0.0994021891891892,0.6229082972972971,0.8217126756756755,0.08289924324324326,0.10289924324324325,1,1,8,1,8,M
0.1203572647058823,0.09700470588235297,0.7615146764705878,0.09750941176470587,0.664005264705882,0.8590240882352936,0.08700470588235297,0.10700470588235296,1,1,8,1,8,M
0.1010260465116279,0.08133639534883721,0.7628335581395348,0.09748516279069769,0.665348395348837,0.8603187209302325,0.07133639534883722,0.09133639534883721,1,1,8,1,8,M
0.08366926315789475,0.0678562105263158,0.7048887631578947,0.09012686842105262,0.6147618947368421,0.7950156315789474,0.057856210526315795,0.07785621052631579,1,1,1,1,1,M
0.09105882142857144,0.07432759259259258,0.7076270384615383,0.08759746153846153,0.6200295769230768,0.7952244999999998,0.06432759259259259,0.08432759259259258,1,1,1,1,1,M
0.0967629107142857,0.07927462500000002,0.7021008928571428,0.09282430357142858,0.6092765892857143,0.7949251964285714,0.06927462500000002,0.08927462500000001,1,1,1,1,1,M
0.07366151724137932,0.06137337931034483,0.637235724137931,0.08072131034482757,0.5565144137931034,0.7179570344827585,0.05137337931034483,0.07137337931034483,1,1,1,1,1,M
0.06835942592592593,0.05830285185185183,0.5868180925925925,0.07955214814814814,0.5072659444444444,0.6663702407407407,0.048302851851851826,0.06830285185185182,1,1,1,1,1,M
0.1023966153846154,0.08508576923076924,0.6486287307692307,0.08419392307692308,0.5644348076923076,0.7328226538461537,0.07508576923076925,0.09508576923076924,1,1,1,1,1,M
0.1410169230769231,0.1168196923076923,0.7437056153846154,0.1032200769230769,0.6404855384615386,0.8469256923076923,0.10681969230769231,0.1268196923076923,1,1,8,1,8,M
0.164208652173913,0.1331159565217391,0.7602163913043477,0.1037669130434783,0.6564494782608694,0.863983304347826,0.12311595652173911,0.1431159565217391,1,1,8,1,8,M
0.10958625,0.09083849999999999,0.7050759166666665,0.09822908333333334,0.6068468333333331,0.8033049999999998,0.0808385,0.10083849999999998,1,1,8,1,8,M
0.1335265,0.1107335,0.6692125,0.087368,0.5818445,0.7565805,0.1007335,0.1207335,1,1,1,1,1,M
0.1527149,0.1313947,0.5288592999999999,0.0762942,0.45256509999999994,0.6051534999999999,0.12139470000000001,0.1413947,1,1,1,1,1,M
0.1375519090909091,0.1151304545454545,0.663551090909091,0.09236281818181817,0.5711882727272729,0.7559139090909092,0.1051304545454545,0.1251304545454545,1,1,1,1,1,M
