aod440,aod870,aod1020,arod,eae,arod_sub,arod_sob,eae_sub,eae_sob,aod440_sub,aod440_sob,class,class_00,class_01,class_10,class_11,class_code
3.449617533333334,1.039070266666667,0.7206981333333332,0.2089211706426275,1.758945266666667,0.2059333647317065,0.21190897655354848,1.74420149765772,1.7736890356756139,3.439617533333334,3.4596175333333337,3,3,3,3,3,BB
1.1556265,0.3625338,0.2656457,0.22987158913368635,1.709764,0.22099259249749972,0.23875058576987299,1.6673577678292852,1.7521702321707149,1.1456264999999999,1.1656265,3,3,3,3,3,BB
3.148937214285714,0.8086199999999999,0.5868287931034482,0.1863577306150135,1.896709172413793,0.18305687066750345,0.18965859056252357,1.8778907748990572,1.9155275699285288,3.1389372142857144,3.158937214285714,3,3,3,3,3,BB
2.246037552631579,0.6553509787234043,0.4855265744680851,0.21617028348400316,1.823584829787233,0.21161461654236466,0.22072595042564166,1.8002683443541418,1.8469013152203242,2.236037552631579,2.256037552631579,3,3,3,3,3,BB
2.846480043478261,0.9292821200000002,0.7110420399999998,0.24979695242519276,1.63532244,0.24612217550834503,0.2534717293420405,1.6187174388754155,1.6519274411245843,2.8364800434782613,2.856480043478261,3,3,7,3,7,BB
1.872615458333333,0.5272626666666668,0.3717321666666666,0.19850961125650218,1.860205833333333,0.1929611840621148,0.20405803845088957,1.8313033790532969,1.889108287613369,1.862615458333333,1.882615458333333,3,3,3,3,3,BB
1.443462857142857,0.4133138571428572,0.2964329285714285,0.20536235283405777,1.828689714285714,0.19826715237569592,0.2124575532924196,1.791660088222367,1.8657193403490608,1.433462857142857,1.453462857142857,3,3,3,3,3,BB
0.7860772857142857,0.2285684761904762,0.1663254761904762,0.2115892154794182,1.812126285714286,0.19825814772188438,0.224920283236952,1.7448492650937106,1.8794033063348612,0.7760772857142857,0.7960772857142857,3,3,3,3,3,BB
1.336335181818182,0.4041778787878788,0.2927209393939393,0.21904754389214764,1.754093909090909,0.21138696704712684,0.22670812073716845,1.716177274522127,1.7920105436596907,1.3263351818181819,1.346335181818182,3,3,3,3,3,BB
1.625966875,0.499975625,0.35915625,0.22088780252672738,1.725437,0.21458936436954001,0.22718624068391474,1.6944920995410029,1.7563819004589973,1.615966875,1.635966875,3,3,3,3,3,BB
0.3787632857142857,0.127027,0.09773285714285715,0.2580314957363118,1.606040714285714,0.23076502714877462,0.28529796432384896,1.4842416266062273,1.7278398019652008,0.3687632857142857,0.3887632857142857,8,8,8,8,8,C
